date,fav,id,rt,text,url,,,,,
19/8/2016 14:49:23,1,"7,6661806080761E+017",,"yo desde los dos añitos. El año pasado se me desestabilizó un poco, pero la tengo bastante controlada.",twitter.com/Rocigaot/status/766618060807610368,,,,,
19/8/2016 14:46:04,,"7,66617227336581E+017",,tú también tienes hipotiroidismo? Somos legión!,twitter.com/Rocigaot/status/766617227336581120,,,,,
19/8/2016 14:21:28,1,"7,66611036325745E+017",,una cantante está gorda AY ES QUE TENDRÍA QUE HACER ALGO QUE NO ES ESTÉTICA ES YA POR SALUD.,twitter.com/Rocigaot/status/766611036325744640,,,,,
19/8/2016 14:21:06,,"7,66610944109711E+017",,"se ve mucho en el mundo de la música: las drogas o el alcoholismo son cosas de artistas, pero si (1)",twitter.com/Rocigaot/status/766610944109711360,,,,,
19/8/2016 14:19:12,2,"7,66610464872759E+017",,también está la otra opción: 'Me encantan las chicas que comen como un tío (pero que no se les nota)',twitter.com/Rocigaot/status/766610464872759296,,,,,
19/8/2016 14:12:32,1,"7,66608788598186E+017",,Que luego te las encontrabas en el McDonalds con un Big Mac en cada mano pero       ¯\_(ツ)_/¯,twitter.com/Rocigaot/status/766608788598185984,,,,,
19/8/2016 14:11:13,,"7,66608455918621E+017",,"rollo:
-jo,me tomé una manzana al desayuno,no creo que pueda comer
-Pero eres capaz de comerte UNA MANZANA ENTERA?",twitter.com/Rocigaot/status/766608455918620672,,,,,
19/8/2016 14:10:02,1,"7,66608158257214E+017",,"cuando yo estaba en BUP,había cierto pique entre algunas de clase por demostrar el poco apetito que tenían siempre",twitter.com/Rocigaot/status/766608158257213440,,,,,
19/8/2016 14:02:37,,"7,66606292345561E+017",1,CÓMO QUE UN GRAN DANÉS SIEMPRE HA SIDO UN CHIHUAHUA VAIS A ARRUINAR MI INFANCIA,twitter.com/Rocigaot/status/766606292345561088,,,,,
19/8/2016 12:24:11,,"7,66581520064733E+017",,"si en esta ciudad otra cosa no, pero será por colegios chungos XD",twitter.com/Rocigaot/status/766581520064733184,,,,,
19/8/2016 12:21:21,1,"7,66580807955808E+017",,ao mellor son eu quen vai dentro do burro e nunca o dixen XD,twitter.com/Rocigaot/status/766580807955808258,,,,,
19/8/2016 2:56:05,2,"7,66438553928819E+017",3,"'Disco rayado'
'Se congela la imagen'
Sí, soy yo. Os estaréis preguntando cómo he acabado aquí.pic.twitter.com/mvgT2rlCKs",twitter.com/Rocigaot/status/766438553928818688,,,,,
19/8/2016 2:51:21,1,"7,6643736243191E+017",,esta foto ya es un clásico atemporal. XD,twitter.com/Rocigaot/status/766437362431909892,,,,,
19/8/2016 2:47:52,,"7,66436487202218E+017",,"Id parándome ya, que cuando empiezo con un meme no tengo medida.",twitter.com/Rocigaot/status/766436487202217984,,,,,
19/8/2016 1:24:23,1,"7,66415476926849E+017",,"y mira que a veces me descargo cosas de Project Gutenberg en plan metadona, y ni así, oye.",twitter.com/Rocigaot/status/766415476926849024,,,,,
19/8/2016 1:07:39,4,"7,66411266856456E+017",2,"No me dejéis comprar más libros hasta que ventile al menos la mitad de mi pila de pendientes, hacedme el favor.",twitter.com/Rocigaot/status/766411266856456200,,,,,
19/8/2016 0:48:50,1,"7,66406531655033E+017",,Esto también daba para un capítulo guapo de Parks and Recreation.https://twitter.com/eduardosuarez/status/766377578169004032 …El mejor comunicado oficial del año es éste de @NYCParks sobre la estatua de Trump desnudo que han retirado hoy pic.twitter.com/yVuAIWY2z8,twitter.com/Rocigaot/status/766406531655032832,,,,,
18/8/2016 23:35:10,2,"7,66387991552135E+017",,"ay, ese hashtag había sido grandérrimo! De los mejores que recuerdo!",twitter.com/Rocigaot/status/766387991552135170,,,,,
18/8/2016 20:40:39,3,"7,66344072843911E+017",6,"Dejo también en captura lo de Albiol, que este tipo de tuits a veces se borran porque alguien toca algo sin querer.pic.twitter.com/NdpR0hfCNG",twitter.com/Rocigaot/status/766344072843911169,,,,,
18/8/2016 20:36:51,,"7,6634311520043E+017",,Pensaba que era un fake pero no. Que están chantajeando con 'nos investís u os jodemos la Navidad' descaradamente.https://twitter.com/Albiol_XG/status/766312361061941248 …El 30 debate investidura.  A ver si @sanchezcastejon tiene 'narices' d enviar a 36.000.000 d españoles a repetir elecciones el día d Navidad,twitter.com/Rocigaot/status/766343115200430080,,,,,
18/8/2016 20:26:46,3,"7,66340578967773E+017",,"Que yo los retoques digitales los hago a lo chapuza, pero ahí queda la idea y le arrojo el guante a @Chinobi_Ninja, que es el experto.",twitter.com/Rocigaot/status/766340578967773184,,,,,
18/8/2016 18:34:25,2,"7,66312304010986E+017",,"'Me quedaría hasta las mil viendo los christmas que os llegan al whatsapp, pero mañana madrugo por lo de ser vocal. Qué disgusto'.",twitter.com/Rocigaot/status/766312304010985472,,,,,
18/8/2016 18:31:50,2,"7,66311653810041E+017",,"Oye, pues con lo Grinch que soy yo, si hay elecciones en Navidad hasta agradezco si me toca ser vocal de mesa.",twitter.com/Rocigaot/status/766311653810040833,,,,,
18/8/2016 16:48:46,,"7,66285716938691E+017",,mi madre: 'este viernes tengo la cena de despedida de un chico del trabajo que se jubila'.,twitter.com/Rocigaot/status/766285716938690560,,,,,
18/8/2016 16:17:17,,"7,66277795026731E+017",,siempre tapo nombres y caras cuando pongo aquí algo de otra red social.,twitter.com/Rocigaot/status/766277795026731008,,,,,
18/8/2016 1:15:57,,"7,66050964101067E+017",,Acabo antes así.,twitter.com/Rocigaot/status/766050964101066756,,,,,
17/8/2016 23:57:53,,"7,66031319281402E+017",,"ay, yo por nombre sólo ubico a Albondiguilla Junior. Que tampoco recuerdo cómo se llama de verdad. XD",twitter.com/Rocigaot/status/766031319281401856,,,,,
17/8/2016 23:26:32,,"7,6602342872603E+017",,CLASICAZO,twitter.com/Rocigaot/status/766023428726030336,,,,,
17/8/2016 23:13:54,1,"7,6602025046691E+017",,o xenerador ese non me deixa usar 'Galicia Bilingüe' :(,twitter.com/Rocigaot/status/766020250466910208,,,,,
17/8/2016 22:51:56,2,"7,66014721686376E+017",,¿se había golpeado repetidas veces contra el cabecero de la cama? A ver si fue eso.,twitter.com/Rocigaot/status/766014721686376448,,,,,
17/8/2016 22:46:58,,"7,66013471108506E+017",,¿O noivo do Casamos de hoxe leva unha gorra sobre outra gorra?,twitter.com/Rocigaot/status/766013471108505600,,,,,
17/8/2016 22:37:19,,"7,6601104562638E+017",,"sí, si el que tenía el tonito de 'no lo sabrá la muy tonta' es el tío del comentario.",twitter.com/Rocigaot/status/766011045626380288,,,,,
17/8/2016 22:32:57,1,"7,66009946186117E+017",,"o eso o que ella no pueda por cualquier tema médico, pero no creo que sea 'es que no se le ocurrió solita'.",twitter.com/Rocigaot/status/766009946186117121,,,,,
17/8/2016 22:19:25,115,"7,66006540797084E+017",176,¿Qué sería de nosotras si no hubiera siempre un tío ahí para explicarnos qué hacer si tenemos la regla?pic.twitter.com/hMeHlhNNYw,twitter.com/Rocigaot/status/766006540797083650,,,,,
17/8/2016 17:33:56,2,"7,65934694760317E+017",1,Lo de Falangito con Rajoy me recuerda a cuando Janice le decía a Chandler lo de 'un día de estos será tu última oportunidad conmigo',twitter.com/Rocigaot/status/765934694760316928,,,,,
17/8/2016 16:01:03,19,"7,65911319824466E+017",7,"porque si me sujetan entre cinco tíos, alguno miembro de fuerzas de seguridad del estado, yo puedo defenderme porque soy Xena",twitter.com/Rocigaot/status/765911319824465920,,,,,
17/8/2016 15:30:27,1,"7,65903620026077E+017",,aquí otra culpable de cacticido por negligencia.,twitter.com/Rocigaot/status/765903620026077185,,,,,
17/8/2016 14:55:19,2,"7,65894777300804E+017",,"fatal lo pasé, y mientras guardaba la toalla ya se acercaban otras 3.pic.twitter.com/fGqpt27qsb",twitter.com/Rocigaot/status/765894777300803585,,,,,
17/8/2016 14:50:44,1,"7,6589362690388E+017",,el otro día en la playa una señora se apiadó de mí y me espantó una avispa de la toalla para que pudiera irme,twitter.com/Rocigaot/status/765893626903879680,,,,,
17/8/2016 14:43:33,2,"7,65891817267163E+017",,"yo salgo corriendo, llego a la pista de atletismo y adelanto a Bolt. XD",twitter.com/Rocigaot/status/765891817267163136,,,,,
17/8/2016 14:42:29,2,"7,65891548898877E+017",1,Me pasa a mí lo de la abeja en el ramo y pego un salto que ni los que da ella.https://twitter.com/tianna_drahn/status/765623504544731136 …I'm crying there was a bee in her flowers pic.twitter.com/PBoXyM9G3j,twitter.com/Rocigaot/status/765891548898877440,,,,,
17/8/2016 13:34:34,1,"7,65874458452234E+017",,¿prácticas reales de tanatoestética en Universidades? Desde la ignorancia pregunto:¿ponen guapos a los fiambres en Medicina?,twitter.com/Rocigaot/status/765874458452234240,,,,,
17/8/2016 13:30:14,5,"7,65873366251307E+017",,"-Bienvenido al bufete. Para empezar llevarás la defensa de Dalas, y lueg...
-pic.twitter.com/MALhIhpQgT",twitter.com/Rocigaot/status/765873366251307008,,,,,
17/8/2016 13:17:03,6,"7,65870048057655E+017",3,'Ebrios patanes del jurado...',twitter.com/Rocigaot/status/765870048057655296,,,,,
17/8/2016 13:07:13,,"7,65867573414068E+017",,"(que tampoco es pa hacerle ascos, pero vaya, ya me entiendes)",twitter.com/Rocigaot/status/765867573414068224,,,,,
17/8/2016 13:05:51,1,"7,65867228604535E+017",,"yo también, pero sólo cuando va en plan gualtrapas. Arreglao pierde bastante.",twitter.com/Rocigaot/status/765867228604534784,,,,,
17/8/2016 1:05:12,1,"7,65685872519971E+017",,"será por lo rancier, pero entre la gente de mi generación ya hay mucho señor cuñao gruñón, así que me cuadra.",twitter.com/Rocigaot/status/765685872519970816,,,,,
17/8/2016 0:54:55,,"7,65683283535368E+017",,yo no sé cuántos años tiene pero siempre he dado por hecho que treintaybastantes. De mi quinta más o menos.,twitter.com/Rocigaot/status/765683283535368192,,,,,
17/8/2016 0:21:05,1,"7,65674768502751E+017",,"yo lo vi por la tarde en la web y ahora estoy con saltos de trampolín, pero he ido a la tele a verlo otra vez porque es flipante",twitter.com/Rocigaot/status/765674768502751233,,,,,
16/8/2016 23:43:25,1,"7,65665289551942E+017",,"que se cura la quesofobia, quiero decir, no el queso. Aunque claro, el queso también.",twitter.com/Rocigaot/status/765665289551941633,,,,,
16/8/2016 23:41:16,1,"7,65664749807952E+017",1,"a mí a veces me dan ganas de decirle 'tranquilo, eso se cura', pero si no se lo curan hay más queso para mí.",twitter.com/Rocigaot/status/765664749807951872,,,,,
16/8/2016 23:28:56,1,"7,65661645481837E+017",,"Ay, sí, porfa!",twitter.com/Rocigaot/status/765661645481836544,,,,,
16/8/2016 23:12:18,,"7,65657462351553E+017",,"venga, que rulen.",twitter.com/Rocigaot/status/765657462351552516,,,,,
16/8/2016 22:42:12,3,"7,65649884611482E+017",,"mierda, ahora me va a pasar a mí también.",twitter.com/Rocigaot/status/765649884611481600,,,,,
16/8/2016 22:41:41,2,"7,65649754873328E+017",,"Y tras mi aterrizaje de ayer en el pasillo, hoy me he quemado sacando una bandeja del horno. A veces no sé cómo he llegado a los 37.",twitter.com/Rocigaot/status/765649754873327616,,,,,
16/8/2016 20:50:41,,"7,6562181971814E+017",,"¡El leñazo que se acaba de comer el holandés en la barra fija, pobre!",twitter.com/Rocigaot/status/765621819718139905,,,,,
16/8/2016 19:48:37,,"7,65606201035981E+017",,Pues parece que la final de suelo toca seguirla por la web también.pic.twitter.com/Nb4pW5wVzm,twitter.com/Rocigaot/status/765606201035980800,,,,,
16/8/2016 19:15:27,4,"7,65597853427335E+017",,"me pilla un poco a desmano, pero si tiene sótano acabado, cuarto de la colada y planta baja de concepto abierto...",twitter.com/Rocigaot/status/765597853427335168,,,,,
16/8/2016 16:42:34,1,"7,65559382667068E+017",,"Me duele mucho todo hoy para meterme en rants, pero en general, mi respuesta a 'si no te gusta X es porque estás alienada' es ¯\_(ツ)_/¯",twitter.com/Rocigaot/status/765559382667067393,,,,,
16/8/2016 16:11:27,1,"7,65551549141676E+017",,"El que tenga mi muñeco vudú, que pare de estrujarle los ovarios.",twitter.com/Rocigaot/status/765551549141676032,,,,,
16/8/2016 15:38:22,,"7,65543224744276E+017",,lo mismo estaba pensando yo.,twitter.com/Rocigaot/status/765543224744275968,,,,,
16/8/2016 15:20:54,1,"7,65538827201048E+017",,"Hello, Ibuprofeno, my old friend.",twitter.com/Rocigaot/status/765538827201048576,,,,,
16/8/2016 15:10:00,1,"7,65536087959868E+017",,"sí, pero más a los que medimos metro y medio mal contao que a los que miden uno ochenta XDDD",twitter.com/Rocigaot/status/765536087959867392,,,,,
16/8/2016 15:00:42,1,"7,65533744413442E+017",,"a mí se me sentaría delante alguien alto y con una peluca de esas gigantes de colores y no vería ni a los de pértiga, fijo.",twitter.com/Rocigaot/status/765533744413442048,,,,,
16/8/2016 14:56:17,3,"7,65532632574747E+017",,"Oye,pues nos libramos de Dani Martín y evitamos otra canción reaggetonera y encima hecha por Dani Martín. Win-winhttps://twitter.com/_danielmartin_/status/765238344037064704 …Si la vida me diera solo dos ultimas opciones y esas fueran hacer una canción reggaetonera de estas de moda de ahora o morir, elegiría MORIR",twitter.com/Rocigaot/status/765532632574746625,,,,,
16/8/2016 14:23:57,,"7,65524498695225E+017",,"Estuvo reñido con los True Nerds, pero muy merecido.https://twitter.com/Rocigaot/status/765144830641053697 …¿Quiénes diríais que son los fans más cansinos?",twitter.com/Rocigaot/status/765524498695225344,,,,,
16/8/2016 10:22:41,1,"7,65463782160232E+017",,Bieeeeeen! Enhorabuena! ,twitter.com/Rocigaot/status/765463782160232448,,,,,
16/8/2016 0:29:48,87,"7,65314575134843E+017",73,Siempre que se menciona el Juan de Mariana tengo que volver a subir el meme del que más orgullosa me siento.pic.twitter.com/awjhzR64xW,twitter.com/Rocigaot/status/765314575134842882,,,,,
16/8/2016 0:17:21,7,"7,65311442799198E+017",5,"Ay,los economistas del tuitah. Entre este y el de 'Galicia es pobre porque sus chiringuitos de playa son baratos' están sembradísimos.",twitter.com/Rocigaot/status/765311442799198209,,,,,
15/8/2016 23:52:30,1,"7,65305190811636E+017",,"que no tengo claro si eso llegó a estrenarse, que decían que semana santa de este año y no me suena.",twitter.com/Rocigaot/status/765305190811635716,,,,,
15/8/2016 23:48:28,1,"7,65304174066209E+017",1,"ahora sobrevivo como soldado de fortuna con clases particulares y similares, pero tengo una colección...",twitter.com/Rocigaot/status/765304174066208768,,,,,
15/8/2016 23:46:00,2,"7,6530355339726E+017",,"si lo piensas, mi vida laboral es como un Pokemon Go de jefes tróspidos.",twitter.com/Rocigaot/status/765303553397260288,,,,,
15/8/2016 23:45:33,1,"7,65303440687923E+017",1,"ya, pero oye, ya podía! Y la cosa mejora, otro de mis ex jefes es el productor de esto. http://www.antena3.com/se-estrena/noticias/actualidad/arranca-rodaje-santiago-apostol-ana-obregon-bertin-osborne-ivonne-reyes_20150602578f9cd14beb2898948f4f04.html …",twitter.com/Rocigaot/status/765303440687923200,,,,,
15/8/2016 23:42:07,,"7,65302578057974E+017",,el digital donde está publicada la perla. Si un ex jefe mío hubiera montado Pokemon Go le estaría peloteando por un enchufe,twitter.com/Rocigaot/status/765302578057973760,,,,,
15/8/2016 23:31:35,,"7,65299924061782E+017",,el que montó el chiringo ese fue jefe mío. XD,twitter.com/Rocigaot/status/765299924061782016,,,,,
15/8/2016 21:54:34,,"7,65275512054899E+017",,"no entiendo tanto odio a la pizza de piña. No es mi favorita, pero tampoco es una aberración como la pizzalada.",twitter.com/Rocigaot/status/765275512054898688,,,,,
15/8/2016 19:24:43,,"7,65237799352164E+017",,a menos que la piscina olímpica sea tuya.,twitter.com/Rocigaot/status/765237799352164352,,,,,
15/8/2016 19:00:20,,"7,65231664624726E+017",,"Empieza la gimnasia artística! Voy a dejarlo puesto en la web sin sonido, por si en la tele deciden cortar para repetir la doma, o algo.",twitter.com/Rocigaot/status/765231664624726016,,,,,
15/8/2016 18:31:35,2,"7,65224429525799E+017",,"Si al menos algún caballo hubiera pensado 'que yo esta horterada no la bailo' y hubiera tirado al jinete, la doma habría tenido su aquel.",twitter.com/Rocigaot/status/765224429525798912,,,,,
15/8/2016 18:29:14,4,"7,65223838196044E+017",,"Encima dicen 'a ver cómo quedan Ona y Gemma' como si fuera en directo. Vamos, que se han marcado un Cospedal: en diferido y simulado.",twitter.com/Rocigaot/status/765223838196043777,,,,,
15/8/2016 18:25:11,4,"7,65222818241974E+017",,"Lo de cortar la natación sincronizada y darla ahora en diferido para poder poner la doma ha sido otra idea brillante, ¿eh?",twitter.com/Rocigaot/status/765222818241974272,,,,,
15/8/2016 18:12:48,,"7,65219699688964E+017",,yo creo que el mérito es que el caballo no se encabrite y te tire por hortera que sea la música que le obligues a bailar.,twitter.com/Rocigaot/status/765219699688964096,,,,,
15/8/2016 17:42:41,2,"7,65212120904589E+017",1,¡Oro en cuñadismo sincronizado!,twitter.com/Rocigaot/status/765212120904589313,,,,,
15/8/2016 16:51:34,3,"7,65199257766863E+017",,"ella es capaz de lanzar el martillo a más de 80 metros, pero bueno, yo ayer abrí solita un bote que estaba bastante duro XD",twitter.com/Rocigaot/status/765199257766862848,,,,,
15/8/2016 16:46:00,,"7,6519785713365E+017",,"ay, molaría tantísimo!",twitter.com/Rocigaot/status/765197857133649923,,,,,
15/8/2016 14:21:44,1,"7,6516155046228E+017",,oro en caída en bar con copa en la mano sin derramarla.,twitter.com/Rocigaot/status/765161550462279680,,,,,
15/8/2016 14:08:21,2,"7,65158183337882E+017",1,"'oro en el doble hostión sincronizado y en las finales por aparato de tacón,suelo húmedo y acera con desnivel'",twitter.com/Rocigaot/status/765158183337881600,,,,,
15/8/2016 13:56:21,4,"7,65155163824873E+017",,no quiero imaginarme el careto si alguien me sacara una foto corriendo.,twitter.com/Rocigaot/status/765155163824873472,,,,,
15/8/2016 13:42:52,4,"7,65151769055859E+017",,"Por cierto, si las caídas tontas fueran modalidad olímpica,el hostión que me acabo de pegar en el pasillo me daría muchas opciones a podio.",twitter.com/Rocigaot/status/765151769055858688,,,,,
15/8/2016 13:37:31,3,"7,65150422747283E+017",,Cómo crees que te ve la gente cuando estás haciendo running vs la pinta que tienes de verdad.pic.twitter.com/ymyHuOGXv3,twitter.com/Rocigaot/status/765150422747283456,,,,,
15/8/2016 13:18:09,,"7,65145548332696E+017",,¿a que sí?,twitter.com/Rocigaot/status/765145548332695552,,,,,
15/8/2016 13:15:17,,"7,65144830641054E+017",,¿Quiénes diríais que son los fans más cansinos?,twitter.com/Rocigaot/status/765144830641053697,,,,,
15/8/2016 12:46:38,,"7,65137620116668E+017",,"'Vamos, Rafa, aún te queda el dobles mixt...ups'",twitter.com/Rocigaot/status/765137620116668416,,,,,
15/8/2016 0:41:21,3,"7,64955096451023E+017",,poner 'mi mamá' en la bibliografía de un paper. Fan.,twitter.com/Rocigaot/status/764955096451022848,,,,,
15/8/2016 0:40:24,,"7,64954854812951E+017",,¿Pero por qué en TVE dicen 'es el momento de comprobar si ganó Biles en salto' como si no supiéramos que lo vais a dar en diferido?,twitter.com/Rocigaot/status/764954854812950528,,,,,
15/8/2016 0:02:58,2,"7,64945434334855E+017",,"es una de mis nuevas ídolas, con Lydia Valentín y la nadadora china que se coscó en la entrevista de su marca",twitter.com/Rocigaot/status/764945434334855169,,,,,
15/8/2016 0:00:08,5,"7,64944720950858E+017",,si odiar fuera deporte olímpico seríamos las Simone Biles del odiar.,twitter.com/Rocigaot/status/764944720950857728,,,,,
14/8/2016 23:59:34,1,"7,64944580533977E+017",,"a mí esos también. Y los saltos de trampolín o plataforma masculinos, pero ahí hablan mis hormonas por mí XD",twitter.com/Rocigaot/status/764944580533977088,,,,,
14/8/2016 23:57:00,1,"7,6494393309286E+017",,"yo normalmente como el tenis no me gusta paso de los tenistas, pero a este le tengo tirria de siempre.",twitter.com/Rocigaot/status/764943933092859905,,,,,
14/8/2016 23:54:19,2,"7,64943259584098E+017",,yo lo tengo atravesadísimo también. Y tengo el feisbuc plagao de Nadaliebers. :P,twitter.com/Rocigaot/status/764943259584098304,,,,,
14/8/2016 23:16:40,,"7,64933783980216E+017",1,"A lo mejor nos está gobernando Aramís Fuster en la sombra. O la Bruja Lola, que está muy desaparecida. #CuartoMilenio",twitter.com/Rocigaot/status/764933783980216320,,,,,
14/8/2016 22:43:18,,"7,64925386971021E+017",,"'Ay, qué bebé más mono, le tengo yo una novia si no han leído mal la ecografía de mi cuñada...'",twitter.com/Rocigaot/status/764925386971021312,,,,,
14/8/2016 21:00:08,2,"7,64899425454088E+017",,"Me podían mandar de comentarista de la gimnasta artística con mis agudas reflexiones. Total, pa lo que se oye en la web...",twitter.com/Rocigaot/status/764899425454088192,,,,,
14/8/2016 20:57:00,5,"7,64898634378928E+017",1,Al ver a los gimnastas en caballo con arcos siempre me pregunto cuántos golpes en los huevos se habrán llevado en el proceso de aprendizaje.,twitter.com/Rocigaot/status/764898634378928128,,,,,
14/8/2016 20:53:03,5,"7,6489764316008E+017",,41 añazos tiene Chusovitina. Y yo con 37 pegué un salto en la playa porque vi una avispa y casi me desgracio un gemelo.,twitter.com/Rocigaot/status/764897643160080384,,,,,
14/8/2016 20:13:49,,"7,64887766043881E+017",,"son os vamosrafa, que gañan en cansinez ás beliebers e os fanboys de Apple xuntos.",twitter.com/Rocigaot/status/764887766043881473,,,,,
14/8/2016 19:32:29,1,"7,64877364497121E+017",,no sé fijo si en la locución de la gimnasia están comentando quién ganó o invocando a Chtulhu porque no se oye una mierda.,twitter.com/Rocigaot/status/764877364497121281,,,,,
14/8/2016 19:29:49,2,"7,64876694486389E+017",,y aún menos mal que esta vez no están poniendo lo de Nadal a la vez en los dos canales como el otro día.,twitter.com/Rocigaot/status/764876694486388736,,,,,
14/8/2016 19:19:48,,"7,64874174137569E+017",,Por fin. A ver si no se cae más esto.,twitter.com/Rocigaot/status/764874174137569280,,,,,
14/8/2016 19:17:12,,"7,6487352192326E+017",,"Gimnasia, no gimniasia, pero vaya. Siempre nos quedará ver el golf.",twitter.com/Rocigaot/status/764873521923260416,,,,,
14/8/2016 19:15:51,,"7,64873180716659E+017",,"Pues la gimniasia artística en la web de @RTVE no va. Que probemos a ver otro vídeo. Ah, pues vale,todo guay, entonces.",twitter.com/Rocigaot/status/764873180716658692,,,,,
14/8/2016 19:12:29,4,"7,64872334863954E+017",,"Llamadme loca, pero, ¿no sería mejor dar gimnasia o sincronizada en la tele y el golf en la web, que si el sonido es cacoso molesta menos?",twitter.com/Rocigaot/status/764872334863953920,,,,,
14/8/2016 18:47:44,,"7,64866105986908E+017",,sip!,twitter.com/Rocigaot/status/764866105986908160,,,,,
14/8/2016 17:52:02,,"7,64852085095621E+017",,"eu só vin esas dúas. E na sincro hoxe paseime á tele en canto conectaron, pero de primeiras só estaba na web e non quedou outra.",twitter.com/Rocigaot/status/764852085095620609,,,,,
14/8/2016 17:43:43,1,"7,64849995812069E+017",,"xa me pareceu o outro día coa ximnasia,pero coma o meu ordenador ten máis anos que a carraca tamén tiña medo de acusar en falso XD",twitter.com/Rocigaot/status/764849995812069376,,,,,
14/8/2016 16:44:22,4,"7,64835057970323E+017",,"hombre, meterte una copa menstrual siendo un tío tiene que ser muy heavy de dios.",twitter.com/Rocigaot/status/764835057970323456,,,,,
14/8/2016 16:41:31,4,"7,64834341595779E+017",,"y las copas no las puedes usar para parar hemorragias nasales, como hacían con1tampax en Sexo en Nueva York XD",twitter.com/Rocigaot/status/764834341595779072,,,,,
14/8/2016 16:37:26,7,"7,64833312082895E+017",2,"lo mejor son los hombres explicándote que es menos práctica que el tampax.¿Pero cuándo has usado tú tampax,alma de cántaro?",twitter.com/Rocigaot/status/764833312082894849,,,,,
14/8/2016 16:30:19,,"7,64831523220717E+017",,"a mí la primera vez que oí hablar de ella no me convencía nada,pero llevo unos meses usándola y encantada de la vida.",twitter.com/Rocigaot/status/764831523220717568,,,,,
14/8/2016 16:20:29,2,"7,64829046207353E+017",,¿Es cosa de mi ordenador o el sonido de la natación sincronizada en la web de RTVE va como el culo?,twitter.com/Rocigaot/status/764829046207352832,,,,,
14/8/2016 15:52:43,1,"7,648220614622E+017",,"cerca de mi casa aún hay un videoclub, creo! Sólo queda hacer la peli, estoy por abrir un crowdfunding!",twitter.com/Rocigaot/status/764822061462200321,,,,,
14/8/2016 14:09:28,12,"7,64796075760812E+017",6,'Sólo tienes que estar aquí hasta el juicio. Todos creerán que eres el sobrino del viejo Sam.No llames la atención'pic.twitter.com/0tgtSyEZKR,twitter.com/Rocigaot/status/764796075760812032,,,,,
14/8/2016 14:05:29,39,"7,64795075608076E+017",43,Esto es muy comedia directa a videoclub donde un pijo se convierte en testigo protegido y lo esconden en un pueblo.pic.twitter.com/s0GPvHYOdI,twitter.com/Rocigaot/status/764795075608076289,,,,,
14/8/2016 12:39:29,5,"7,64773431015596E+017",,la mía favorita fue cuando intenté usar el mando de mi garaje para levantar la barrera del parking del mercadona.,twitter.com/Rocigaot/status/764773431015596032,,,,,
14/8/2016 12:31:22,6,"7,64771387185721E+017",1,Abro el coche y entro. Pongo la llave en el contacto. Empiezo a buscar frenéticamente la llave del coche en el bolso.,twitter.com/Rocigaot/status/764771387185721344,,,,,
14/8/2016 0:27:28,,"7,64589212691788E+017",,"puede ser, pero si del pijo ya hace 10 años, siendo menos feminazi, pensaba 'pero dónde vas, muchacha', ahora miedo me da. XD",twitter.com/Rocigaot/status/764589212691787776,,,,,
14/8/2016 0:25:20,,"7,64588675963445E+017",,"yo a ver si revisiono un día de estos, que hace como 10 años que no la veo y no recuerdo casi nada, aparte de los novios gilipollas",twitter.com/Rocigaot/status/764588675963445248,,,,,
14/8/2016 0:24:24,,"7,64588441275396E+017",,es que era super hostiable. Rory sería muy cerebrito pero en tema tíos andaba perdidísima en la vida.,twitter.com/Rocigaot/status/764588441275396097,,,,,
14/8/2016 0:21:00,,"7,64587586169995E+017",,"yo también me quedaría con ese si hay que elegir. El peor con diferencia, el pijo de la universidad cuyo nombre no recuerdo.",twitter.com/Rocigaot/status/764587586169995264,,,,,
13/8/2016 23:49:38,,"7,64579691785257E+017",,@maldeharturapic.twitter.com/FTmiTS6jXo,twitter.com/Rocigaot/status/764579691785256961,,,,,
13/8/2016 22:23:09,,"7,64557929676669E+017",,#VamosRafapic.twitter.com/yk8rZnyUxt,twitter.com/Rocigaot/status/764557929676668928,,,,,
13/8/2016 22:09:10,,"7,64554410429153E+017",,Ya está @rtve otra vez con lo de poner el tenis por los dos canales a la vez. ¿Qué puto sentido tiene eso?,twitter.com/Rocigaot/status/764554410429153280,,,,,
13/8/2016 16:51:29,1,"7,64474459738767E+017",,"mi miedo es organizar algo rollo fiesta de cumpleaños o cena, que me digan que ok y al final no aparezca ni dios.",twitter.com/Rocigaot/status/764474459738767360,,,,,
13/8/2016 16:43:42,3,"7,64472501338595E+017",,yo esos programas los veo para cabrearme y gritarle a la tele porque tengo 37 años para 82.,twitter.com/Rocigaot/status/764472501338595328,,,,,
13/8/2016 15:46:52,,"7,64458199739146E+017",,voy a llorar de la pena.pic.twitter.com/Pjf4WxWX5C,twitter.com/Rocigaot/status/764458199739146240,,,,,
13/8/2016 15:42:54,6,"7,64457203633881E+017",1,¿Los que le dicen a Mustafina u otras deportistas que sonrían han reprendido alguna vez a Nadal por su eterna cara de estar oliendo mierda?,twitter.com/Rocigaot/status/764457203633881088,,,,,
13/8/2016 15:37:20,5,"7,64455801591308E+017",1,"y a ver, es que ninguno tenía más de 28 años. Eran tiernos infantes que aún creían en el ratoncito Pérez.",twitter.com/Rocigaot/status/764455801591308288,,,,,
13/8/2016 15:36:26,1,"7,64455572427174E+017",,"eu collíaa, pintáballe a cara rollo Gallardón-rei Baltasar e dicíalle: 'hala, veña, a facer o exercicio de Biles. Xa tardas'",twitter.com/Rocigaot/status/764455572427173888,,,,,
